timestamp,scenario,pid,cpu_percent,rss_kb,vsz_kb,elapsed
2026-09-03T17:48:40+0700,Stress,27079,0.0,67440,436213440,00:04
2026-09-03T17:48:41+0700,Stress,27079,0.0,67440,436213440,00:05
2026-09-03T17:48:42+0700,Stress,27079,0.0,67440,436213440,00:06
2026-09-03T17:48:43+0700,Stress,27079,0.0,67440,436213440,00:07
2026-09-03T17:48:44+0700,Stress,27079,0.0,67440,436213440,00:08
2026-09-03T17:48:45+0700,Stress,27079,0.0,67440,436213440,00:09
2026-09-03T17:48:46+0700,Stress,27079,0.0,67440,436213440,00:10
2026-09-03T17:48:47+0700,Stress,27079,0.0,67440,436213440,00:11
2026-09-03T17:48:48+0700,Stress,27079,0.0,67440,436213440,00:12
2026-09-03T17:48:49+0700,Stress,27079,0.0,67440,436213440,00:13
2026-09-03T17:48:50+0700,Stress,27079,0.0,67440,436213440,00:14
2026-09-03T17:48:51+0700,Stress,27079,0.0,67440,436213440,00:15
2026-09-03T17:48:52+0700,Stress,27079,0.0,67440,436213440,00:16
2026-09-03T17:48:53+0700,Stress,27079,0.0,67440,436213440,00:17
2026-09-03T17:48:54+0700,Stress,27079,0.0,67440,436213440,00:18
2026-09-03T17:48:55+0700,Stress,27079,0.0,67440,436213440,00:19
2026-09-03T17:48:56+0700,Stress,27079,0.0,62176,436213440,00:20
2026-09-03T17:48:57+0700,Stress,27079,0.0,52272,436213440,00:21
2026-09-03T17:48:58+0700,Stress,27079,0.0,52192,436213440,00:22
2026-09-03T17:48:59+0700,Stress,27079,0.0,52192,436213440,00:23
2026-09-03T17:49:00+0700,Stress,27079,0.0,52192,436213440,00:24
2026-09-03T17:49:01+0700,Stress,27079,0.0,52192,436213440,00:25
2026-09-03T17:49:02+0700,Stress,27079,0.0,52192,436213440,00:26
2026-09-03T17:49:03+0700,Stress,27079,0.0,52192,436213440,00:27
2026-09-03T17:49:04+0700,Stress,27079,0.0,52192,436213440,00:28
2026-09-03T17:49:05+0700,Stress,27079,0.0,52192,436213440,00:29
2026-09-03T17:49:06+0700,Stress,27079,0.0,52192,436213440,00:30
2026-09-03T17:49:07+0700,Stress,27079,0.0,52416,436213440,00:31
2026-09-03T17:49:08+0700,Stress,27079,0.0,52416,436213440,00:32
2026-09-03T17:49:09+0700,Stress,27079,0.0,52416,436213440,00:33
2026-09-03T17:49:10+0700,Stress,27079,0.0,52416,436213440,00:34
2026-09-03T17:49:11+0700,Stress,27079,0.0,52416,436213440,00:35
2026-09-03T17:49:12+0700,Stress,27079,0.0,52416,436213440,00:36
2026-09-03T17:49:13+0700,Stress,27079,0.0,52416,436213440,00:37
2026-09-03T17:49:14+0700,Stress,27079,0.0,52416,436213440,00:38
2026-09-03T17:49:16+0700,Stress,27079,0.0,52416,436213440,00:40
2026-09-03T17:49:17+0700,Stress,27079,0.0,52416,436213440,00:41
2026-09-03T17:49:18+0700,Stress,27079,0.0,52416,436213440,00:42
2026-09-03T17:49:19+0700,Stress,27079,0.0,52416,436213440,00:43
2026-09-03T17:49:20+0700,Stress,27079,0.0,52416,436213440,00:44
2026-09-03T17:49:21+0700,Stress,27079,0.0,52416,436213440,00:45
2026-09-03T17:49:22+0700,Stress,27079,2.2,60960,436215024,00:46
2026-09-03T17:49:23+0700,Stress,27079,0.8,61456,436215024,00:47
2026-09-03T17:49:24+0700,Stress,27079,0.9,61760,436219120,00:48
2026-09-03T17:49:25+0700,Stress,27079,2.8,63072,436219120,00:49
2026-09-03T17:49:26+0700,Stress,27079,2.4,63248,436219120,00:50
2026-09-03T17:49:27+0700,Stress,27079,1.7,63584,436219120,00:51
2026-09-03T17:49:28+0700,Stress,27079,4.1,64160,436219120,00:52
2026-09-03T17:49:29+0700,Stress,27079,3.7,64016,436219120,00:53
2026-09-03T17:49:30+0700,Stress,27079,2.7,63392,436218096,00:54
2026-09-03T17:49:31+0700,Stress,27079,3.5,63632,436218096,00:55
2026-09-03T17:49:32+0700,Stress,27079,3.9,63712,436218096,00:56
2026-09-03T17:49:33+0700,Stress,27079,5.3,63920,436218096,00:57
2026-09-03T17:49:34+0700,Stress,27079,3.0,64080,436218096,00:58
2026-09-03T17:49:35+0700,Stress,27079,5.3,64352,436218352,00:59
2026-09-03T17:49:36+0700,Stress,27079,4.3,64432,436218352,01:00
2026-09-03T17:49:37+0700,Stress,27079,3.8,64560,436218352,01:01
2026-09-03T17:49:38+0700,Stress,27079,4.4,64240,436217584,01:02
2026-09-03T17:49:39+0700,Stress,27079,3.4,64432,436217584,01:03
2026-09-03T17:49:40+0700,Stress,27079,4.3,64576,436217584,01:04
2026-09-03T17:49:41+0700,Stress,27079,3.2,64656,436217584,01:05
2026-09-03T17:49:42+0700,Stress,27079,4.0,64752,436217584,01:06
2026-09-03T17:49:43+0700,Stress,27079,2.6,63216,436218096,01:07
2026-09-03T17:49:44+0700,Stress,27079,1.8,63296,436218096,01:08
2026-09-03T17:49:45+0700,Stress,27079,3.3,63408,436218096,01:09
2026-09-03T17:49:46+0700,Stress,27079,2.7,63504,436218096,01:10
2026-09-03T17:49:47+0700,Stress,27079,1.8,63904,436218608,01:11
2026-09-03T17:49:48+0700,Stress,27079,4.1,67264,436218608,01:12
2026-09-03T17:49:49+0700,Stress,27079,2.8,67296,436218608,01:13
2026-09-03T17:49:50+0700,Stress,27079,2.8,67296,436218608,01:14
2026-09-03T17:49:51+0700,Stress,27079,3.6,67296,436218608,01:15
2026-09-03T17:49:52+0700,Stress,27079,2.6,67296,436218608,01:16
2026-09-03T17:49:53+0700,Stress,27079,4.8,67312,436218608,01:17
2026-09-03T17:49:54+0700,Stress,27079,2.6,67328,436218608,01:18
2026-09-03T17:49:55+0700,Stress,27079,3.6,70208,436218608,01:19
2026-09-03T17:49:57+0700,Stress,27079,1.4,70368,436218608,01:21
2026-09-03T17:49:58+0700,Stress,27079,2.5,70368,436218608,01:22
2026-09-03T17:49:59+0700,Stress,27079,4.2,70384,436218608,01:23
2026-09-03T17:50:00+0700,Stress,27079,4.2,70544,436218608,01:24
2026-09-03T17:50:01+0700,Stress,27079,1.8,70576,436218608,01:25
2026-09-03T17:50:02+0700,Stress,27079,3.5,70592,436218608,01:26
2026-09-03T17:50:03+0700,Stress,27079,3.4,70592,436218608,01:27
2026-09-03T17:50:04+0700,Stress,27079,3.6,70592,436218608,01:28
2026-09-03T17:50:05+0700,Stress,27079,2.3,70656,436218608,01:29
2026-09-03T17:50:06+0700,Stress,27079,1.9,70656,436218608,01:30
2026-09-03T17:50:07+0700,Stress,27079,3.4,70784,436218608,01:31
2026-09-03T17:50:08+0700,Stress,27079,3.6,70784,436218608,01:32
2026-09-03T17:50:09+0700,Stress,27079,2.8,70784,436218608,01:33
2026-09-03T17:50:10+0700,Stress,27079,3.8,70784,436218608,01:34
2026-09-03T17:50:11+0700,Stress,27079,3.4,70848,436218608,01:35
2026-09-03T17:50:12+0700,Stress,27079,3.1,70912,436218608,01:36
2026-09-03T17:50:13+0700,Stress,27079,2.8,71024,436218608,01:37
2026-09-03T17:50:14+0700,Stress,27079,2.4,71168,436218608,01:38
2026-09-03T17:50:15+0700,Stress,27079,5.1,71248,436218608,01:39
2026-09-03T17:50:16+0700,Stress,27079,2.1,71328,436218608,01:40
2026-09-03T17:50:17+0700,Stress,27079,1.5,71408,436218608,01:41
2026-09-03T17:50:18+0700,Stress,27079,3.8,71488,436218608,01:42
2026-09-03T17:50:19+0700,Stress,27079,2.7,71584,436218608,01:43
2026-09-03T17:50:20+0700,Stress,27079,3.1,71664,436218608,01:44
2026-09-03T17:50:21+0700,Stress,27079,0.9,71760,436218608,01:45
2026-09-03T17:50:22+0700,Stress,27079,1.0,71776,436218608,01:46
2026-09-03T17:50:23+0700,Stress,27079,1.5,71824,436218608,01:47
2026-09-03T17:50:24+0700,Stress,27079,2.5,71904,436218608,01:48
2026-09-03T17:50:25+0700,Stress,27079,2.5,71952,436218608,01:49
2026-09-03T17:50:26+0700,Stress,27079,3.3,72480,436219120,01:50
2026-09-03T17:50:27+0700,Stress,27079,4.3,72944,436219888,01:51
2026-09-03T17:50:28+0700,Stress,27079,5.6,73168,436219888,01:52
2026-09-03T17:50:29+0700,Stress,27079,5.7,73648,436220144,01:53
2026-09-03T17:50:30+0700,Stress,27079,7.0,74656,436220912,01:54
2026-09-03T17:50:31+0700,Stress,27079,9.0,75696,436221936,01:55
2026-09-03T17:50:32+0700,Stress,27079,5.0,76128,436221936,01:56
2026-09-03T17:50:33+0700,Stress,27079,5.6,76624,436222704,01:57
2026-09-03T17:50:34+0700,Stress,27079,14.0,77200,436222704,01:58
2026-09-03T17:50:35+0700,Stress,27079,6.5,77200,436222704,01:59
2026-09-03T17:50:36+0700,Stress,27079,6.6,78112,436223472,02:00
2026-09-03T17:50:37+0700,Stress,27079,7.5,78944,436224240,02:01
2026-09-03T17:50:39+0700,Stress,27079,8.0,79904,436225264,02:03
2026-09-03T17:50:40+0700,Stress,27079,7.0,80640,436225776,02:04
2026-09-03T17:50:41+0700,Stress,27079,4.9,80656,436225776,02:05
2026-09-03T17:50:42+0700,Stress,27079,6.2,80688,436225776,02:06
2026-09-03T17:50:43+0700,Stress,27079,5.9,80688,436225776,02:07
2026-09-03T17:50:44+0700,Stress,27079,5.2,80688,436225776,02:08
2026-09-03T17:50:45+0700,Stress,27079,5.9,80688,436225776,02:09
2026-09-03T17:50:46+0700,Stress,27079,6.9,80688,436225776,02:10
2026-09-03T17:50:47+0700,Stress,27079,6.7,80704,436225776,02:11
2026-09-03T17:50:48+0700,Stress,27079,5.2,80704,436225776,02:12
2026-09-03T17:50:49+0700,Stress,27079,4.2,81616,436226800,02:13
2026-09-03T17:50:50+0700,Stress,27079,7.1,82960,436228080,02:14
2026-09-03T17:50:51+0700,Stress,27079,4.8,84160,436229104,02:15
2026-09-03T17:50:52+0700,Stress,27079,5.2,84176,436229104,02:16
2026-09-03T17:50:53+0700,Stress,27079,5.6,84576,436229616,02:17
2026-09-03T17:50:54+0700,Stress,27079,3.7,85808,436230896,02:18
2026-09-03T17:50:55+0700,Stress,27079,6.1,86944,436231920,02:19
2026-09-03T17:50:56+0700,Stress,27079,9.4,87728,436232432,02:20
2026-09-03T17:50:57+0700,Stress,27079,5.4,87728,436232432,02:21
2026-09-03T17:50:58+0700,Stress,27079,7.7,87776,436232432,02:22
2026-09-03T17:50:59+0700,Stress,27079,5.6,87840,436232432,02:23
2026-09-03T17:51:00+0700,Stress,27079,6.4,87840,436232432,02:24
2026-09-03T17:51:01+0700,Stress,27079,8.2,87872,436232432,02:25
2026-09-03T17:51:02+0700,Stress,27079,6.2,87872,436232432,02:26
2026-09-03T17:51:03+0700,Stress,27079,7.7,87920,436232432,02:27
2026-09-03T17:51:04+0700,Stress,27079,5.7,87952,436232432,02:28
2026-09-03T17:51:05+0700,Stress,27079,6.3,87952,436232432,02:29
2026-09-03T17:51:06+0700,Stress,27079,7.9,86400,436230640,02:30
2026-09-03T17:51:07+0700,Stress,27079,7.4,86400,436230640,02:31
2026-09-03T17:51:08+0700,Stress,27079,6.1,86400,436230640,02:32
2026-09-03T17:51:09+0700,Stress,27079,6.5,86400,436230640,02:33
2026-09-03T17:51:10+0700,Stress,27079,4.1,86400,436230640,02:34
2026-09-03T17:51:11+0700,Stress,27079,7.5,86448,436230640,02:35
2026-09-03T17:51:12+0700,Stress,27079,8.0,86448,436230640,02:36
2026-09-03T17:51:13+0700,Stress,27079,5.2,86448,436230640,02:37
2026-09-03T17:51:14+0700,Stress,27079,7.3,86448,436230640,02:38
2026-09-03T17:51:15+0700,Stress,27079,4.4,86448,436230640,02:39
2026-09-03T17:51:16+0700,Stress,27079,6.4,86464,436230640,02:40
2026-09-03T17:51:17+0700,Stress,27079,6.1,86560,436230640,02:41
2026-09-03T17:51:18+0700,Stress,27079,6.2,87360,436231664,02:42
2026-09-03T17:51:19+0700,Stress,27079,6.2,88512,436232688,02:43
2026-09-03T17:51:20+0700,Stress,27079,5.7,89536,436233712,02:44
2026-09-03T17:51:22+0700,Stress,27079,0.7,89680,436233712,02:46
2026-09-03T17:51:23+0700,Stress,27079,2.0,90096,436234224,02:47
2026-09-03T17:51:24+0700,Stress,27079,3.4,90672,436234736,02:48
2026-09-03T17:51:25+0700,Stress,27079,5.7,91568,436235504,02:49
2026-09-03T17:51:26+0700,Stress,27079,5.2,92064,436236016,02:50
2026-09-03T17:51:27+0700,Stress,27079,7.1,92064,436236016,02:51
2026-09-03T17:51:28+0700,Stress,27079,9.8,92096,436236016,02:52
2026-09-03T17:51:29+0700,Stress,27079,8.9,92112,436236016,02:53
2026-09-03T17:51:30+0700,Stress,27079,11.5,92144,436236016,02:54
2026-09-03T17:51:31+0700,Stress,27079,8.8,92160,436236016,02:55
2026-09-03T17:51:32+0700,Stress,27079,4.9,92224,436236016,02:56
2026-09-03T17:51:33+0700,Stress,27079,10.8,92224,436236016,02:57
2026-09-03T17:51:34+0700,Stress,27079,11.1,92256,436236016,02:58
2026-09-03T17:51:35+0700,Stress,27079,10.7,92272,436236016,02:59
2026-09-03T17:51:36+0700,Stress,27079,11.7,92416,436236016,03:00
2026-09-03T17:51:37+0700,Stress,27079,8.4,92416,436236016,03:01
2026-09-03T17:51:38+0700,Stress,27079,11.0,92416,436236016,03:02
2026-09-03T17:51:39+0700,Stress,27079,12.6,92416,436236016,03:03
2026-09-03T17:51:40+0700,Stress,27079,12.8,92416,436236016,03:04
2026-09-03T17:51:41+0700,Stress,27079,11.1,92800,436236016,03:05
2026-09-03T17:51:42+0700,Stress,27079,9.0,93168,436236016,03:06
2026-09-03T17:51:43+0700,Stress,27079,13.9,94656,436237808,03:07
2026-09-03T17:51:44+0700,Stress,27079,10.2,94672,436237808,03:08
2026-09-03T17:51:45+0700,Stress,27079,11.4,94704,436237808,03:09
2026-09-03T17:51:46+0700,Stress,27079,13.4,94704,436237808,03:10
2026-09-03T17:51:47+0700,Stress,27079,7.8,95136,436237808,03:11
2026-09-03T17:51:48+0700,Stress,27079,6.9,97264,436239856,03:12
2026-09-03T17:51:49+0700,Stress,27079,8.6,99488,436242160,03:13
2026-09-03T17:51:50+0700,Stress,27079,9.6,101952,436244464,03:14
2026-09-03T17:51:51+0700,Stress,27079,12.7,103104,436245488,03:15
2026-09-03T17:51:52+0700,Stress,27079,11.8,103104,436245488,03:16
2026-09-03T17:51:53+0700,Stress,27079,10.8,103280,436245744,03:17
2026-09-03T17:51:54+0700,Stress,27079,12.7,105728,436248048,03:18
2026-09-03T17:51:55+0700,Stress,27079,11.7,107968,436250352,03:19
2026-09-03T17:51:56+0700,Stress,27079,12.7,110272,436252656,03:20
2026-09-03T17:51:57+0700,Stress,27079,13.4,113280,436254960,03:21
2026-09-03T17:51:58+0700,Stress,27079,6.9,113520,436255728,03:22
2026-09-03T17:51:59+0700,Stress,27079,9.7,113776,436255728,03:23
2026-09-03T17:52:00+0700,Stress,27079,11.1,114112,436255728,03:24
2026-09-03T17:52:01+0700,Stress,27079,11.3,114480,436255728,03:25
2026-09-03T17:52:02+0700,Stress,27079,12.4,114816,436255728,03:26
2026-09-03T17:52:04+0700,Stress,27079,6.0,115216,436255728,03:28
2026-09-03T17:52:05+0700,Stress,27079,12.7,115600,436255728,03:29
2026-09-03T17:52:06+0700,Stress,27079,7.2,118608,436258544,03:30
2026-09-03T17:52:07+0700,Stress,27079,9.5,118784,436258544,03:31
2026-09-03T17:52:08+0700,Stress,27079,11.3,118176,436258544,03:32
2026-09-03T17:52:09+0700,Stress,27079,5.9,118528,436258544,03:33
2026-09-03T17:52:10+0700,Stress,27079,9.7,118960,436258544,03:34
2026-09-03T17:52:11+0700,Stress,27079,9.2,116000,436258544,03:35
2026-09-03T17:52:12+0700,Stress,27079,8.3,116352,436258544,03:36
